NUM;FECHA_CORTE;PERIODO;EMPRESA;TIPO_EMPRESA;PLAN;MODALIDAD_PLAN;ID_EQUIPO_MÓVIL;EQUIPO_MÓVIL;CAPACIDAD_GB;PANTALLA_PULGADAS;CÁMARA_PRINCIPAL;CÁMARA_FRONTAL;MARCA;PRECIO_SOLES
14560;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;44;Moto G20 Se;64;6.500;48MP+8MP+2MP+2MP;13MP;Motorola;749.00
14561;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;173;Moto G22;64;6.500;50MP+8MP+2MP+2MP;16MP;Motorola;689.00
14562;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;42;Moto Edge 20 Lite;64;6.700;108MP+8MP+2MP;32MP;Motorola;1839.00
14563;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;54;C20;64;6.517;5MP;5MP;Nokia;249.00
14564;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;151;Galaxy A03;64;6.500;48MP+2MP;5MP;Samsung;619.00
14565;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;64;Galaxy A03s;64;6.400;13MP+2MP+2MP;5MP;Samsung;659.00
14566;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;163;Galaxy A13;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;679.00
14567;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;68;Galaxy A22;64;6.400;48MP+8MP+2MP+2MP;13MP;Samsung;1029.00
14568;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;175;Galaxy A23;64;6.600;50MP+5MP+2MP+2MP;8MP;Samsung;999.00
14569;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;164;Galaxy A53;64;6.600;64MP+12MP+5MP+5MP;32MP;Samsung;1849.00
14570;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;141;Galaxy S21 FE;64;6.400;12MP+12MP+8MP;12MP;Samsung;2519.00
14571;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;152;Galaxy S22;64;6.100;50MP+10MP+12MP;10MP;Samsung;3799.00
14572;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;154;Galaxy S22 Ultra;64;6.800;108MP+10MP+12MP+10MP;40MP;Samsung;4869.00
14573;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;224;Galaxy A04;64;6.500;50MP+2MP;5MP;Samsung;549.00
14574;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;257;Galaxy A14;64;6.600;50MP+5MP+2MP;13MP;Samsung;699.00
14575;20240617;202309;Movistar;Empresa Operadora;Equipo Libre;Sin Plan;267;Galaxy A24;64;6.500;50MP+5MP+2MP;13MP;Samsung;759.00
14576;20240617;202309;Claro;Empresa Operadora;29.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14577;20240617;202309;Claro;Empresa Operadora;39.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14578;20240617;202309;Claro;Empresa Operadora;49.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14579;20240617;202309;Claro;Empresa Operadora;55.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14580;20240617;202309;Claro;Empresa Operadora;69.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14581;20240617;202309;Claro;Empresa Operadora;79.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14582;20240617;202309;Claro;Empresa Operadora;95.00;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14583;20240617;202309;Claro;Empresa Operadora;95.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14584;20240617;202309;Claro;Empresa Operadora;109.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14585;20240617;202309;Claro;Empresa Operadora;115.00;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14586;20240617;202309;Claro;Empresa Operadora;145.00;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14587;20240617;202309;Claro;Empresa Operadora;159.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2339.00
14588;20240617;202309;Claro;Empresa Operadora;189.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2309.00
14589;20240617;202309;Claro;Empresa Operadora;289.90;Línea Nueva;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2289.00
14590;20240617;202309;Claro;Empresa Operadora;29.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14591;20240617;202309;Claro;Empresa Operadora;39.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14592;20240617;202309;Claro;Empresa Operadora;49.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14593;20240617;202309;Claro;Empresa Operadora;55.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14594;20240617;202309;Claro;Empresa Operadora;69.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1699.00
14595;20240617;202309;Claro;Empresa Operadora;79.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1679.00
14596;20240617;202309;Claro;Empresa Operadora;95.00;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1579.00
14597;20240617;202309;Claro;Empresa Operadora;95.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1579.00
14598;20240617;202309;Claro;Empresa Operadora;109.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1559.00
14599;20240617;202309;Claro;Empresa Operadora;115.00;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1559.00
14600;20240617;202309;Claro;Empresa Operadora;145.00;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1499.00
14601;20240617;202309;Claro;Empresa Operadora;159.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1499.00
14602;20240617;202309;Claro;Empresa Operadora;189.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1349.00
14603;20240617;202309;Claro;Empresa Operadora;289.90;Portabilidad;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1329.00
14604;20240617;202309;Claro;Empresa Operadora;29.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14605;20240617;202309;Claro;Empresa Operadora;39.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14606;20240617;202309;Claro;Empresa Operadora;49.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14607;20240617;202309;Claro;Empresa Operadora;55.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;2079.00
14608;20240617;202309;Claro;Empresa Operadora;69.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1699.00
14609;20240617;202309;Claro;Empresa Operadora;79.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1679.00
14610;20240617;202309;Claro;Empresa Operadora;95.00;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1579.00
14611;20240617;202309;Claro;Empresa Operadora;95.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1579.00
14612;20240617;202309;Claro;Empresa Operadora;109.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1559.00
14613;20240617;202309;Claro;Empresa Operadora;115.00;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1559.00
14614;20240617;202309;Claro;Empresa Operadora;145.00;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1499.00
14615;20240617;202309;Claro;Empresa Operadora;159.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1499.00
14616;20240617;202309;Claro;Empresa Operadora;189.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1349.00
14617;20240617;202309;Claro;Empresa Operadora;289.90;Renovación;2;iPhone 11;64;6.100;12MP+12MP;12MP;Apple;1329.00
14618;20240617;202309;Claro;Empresa Operadora;29.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14619;20240617;202309;Claro;Empresa Operadora;39.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14620;20240617;202309;Claro;Empresa Operadora;49.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14621;20240617;202309;Claro;Empresa Operadora;55.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14622;20240617;202309;Claro;Empresa Operadora;69.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14623;20240617;202309;Claro;Empresa Operadora;79.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14624;20240617;202309;Claro;Empresa Operadora;95.00;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14625;20240617;202309;Claro;Empresa Operadora;95.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14626;20240617;202309;Claro;Empresa Operadora;109.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14627;20240617;202309;Claro;Empresa Operadora;115.00;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14628;20240617;202309;Claro;Empresa Operadora;145.00;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14629;20240617;202309;Claro;Empresa Operadora;159.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3149.00
14630;20240617;202309;Claro;Empresa Operadora;189.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3109.00
14631;20240617;202309;Claro;Empresa Operadora;289.90;Línea Nueva;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3059.00
14632;20240617;202309;Claro;Empresa Operadora;29.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2879.00
14633;20240617;202309;Claro;Empresa Operadora;39.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2879.00
14634;20240617;202309;Claro;Empresa Operadora;49.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2859.00
14635;20240617;202309;Claro;Empresa Operadora;55.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2859.00
14636;20240617;202309;Claro;Empresa Operadora;69.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1999.00
14637;20240617;202309;Claro;Empresa Operadora;79.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1999.00
14638;20240617;202309;Claro;Empresa Operadora;95.00;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1869.00
14639;20240617;202309;Claro;Empresa Operadora;95.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1869.00
14640;20240617;202309;Claro;Empresa Operadora;109.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1839.00
14641;20240617;202309;Claro;Empresa Operadora;115.00;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1839.00
14642;20240617;202309;Claro;Empresa Operadora;145.00;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1789.00
14643;20240617;202309;Claro;Empresa Operadora;159.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1789.00
14644;20240617;202309;Claro;Empresa Operadora;189.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1569.00
14645;20240617;202309;Claro;Empresa Operadora;289.90;Portabilidad;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1519.00
14646;20240617;202309;Claro;Empresa Operadora;29.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2879.00
14647;20240617;202309;Claro;Empresa Operadora;39.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2879.00
14648;20240617;202309;Claro;Empresa Operadora;49.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2859.00
14649;20240617;202309;Claro;Empresa Operadora;55.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;2859.00
14650;20240617;202309;Claro;Empresa Operadora;69.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1999.00
14651;20240617;202309;Claro;Empresa Operadora;79.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1999.00
14652;20240617;202309;Claro;Empresa Operadora;95.00;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1869.00
14653;20240617;202309;Claro;Empresa Operadora;95.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1869.00
14654;20240617;202309;Claro;Empresa Operadora;109.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1839.00
14655;20240617;202309;Claro;Empresa Operadora;115.00;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1839.00
14656;20240617;202309;Claro;Empresa Operadora;145.00;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1789.00
14657;20240617;202309;Claro;Empresa Operadora;159.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;3239.00
14658;20240617;202309;Claro;Empresa Operadora;189.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1569.00
14659;20240617;202309;Claro;Empresa Operadora;289.90;Renovación;5;iPhone 12 ;64;6.100;12MP+12MP;12MP;Apple;1519.00
14660;20240617;202309;Claro;Empresa Operadora;29.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14661;20240617;202309;Claro;Empresa Operadora;39.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14662;20240617;202309;Claro;Empresa Operadora;49.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14663;20240617;202309;Claro;Empresa Operadora;55.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14664;20240617;202309;Claro;Empresa Operadora;69.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14665;20240617;202309;Claro;Empresa Operadora;79.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14666;20240617;202309;Claro;Empresa Operadora;95.00;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14667;20240617;202309;Claro;Empresa Operadora;95.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14668;20240617;202309;Claro;Empresa Operadora;109.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14669;20240617;202309;Claro;Empresa Operadora;115.00;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14670;20240617;202309;Claro;Empresa Operadora;145.00;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14671;20240617;202309;Claro;Empresa Operadora;159.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14672;20240617;202309;Claro;Empresa Operadora;189.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14673;20240617;202309;Claro;Empresa Operadora;289.90;Línea Nueva;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;409.00
14674;20240617;202309;Claro;Empresa Operadora;29.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14675;20240617;202309;Claro;Empresa Operadora;39.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14676;20240617;202309;Claro;Empresa Operadora;49.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14677;20240617;202309;Claro;Empresa Operadora;55.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14678;20240617;202309;Claro;Empresa Operadora;69.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;349.00
14679;20240617;202309;Claro;Empresa Operadora;79.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;269.00
14680;20240617;202309;Claro;Empresa Operadora;95.00;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;249.00
14681;20240617;202309;Claro;Empresa Operadora;95.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;249.00
14682;20240617;202309;Claro;Empresa Operadora;109.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14683;20240617;202309;Claro;Empresa Operadora;115.00;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14684;20240617;202309;Claro;Empresa Operadora;145.00;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14685;20240617;202309;Claro;Empresa Operadora;159.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14686;20240617;202309;Claro;Empresa Operadora;189.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;209.00
14687;20240617;202309;Claro;Empresa Operadora;289.90;Portabilidad;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;209.00
14688;20240617;202309;Claro;Empresa Operadora;29.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14689;20240617;202309;Claro;Empresa Operadora;39.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14690;20240617;202309;Claro;Empresa Operadora;49.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14691;20240617;202309;Claro;Empresa Operadora;55.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;359.00
14692;20240617;202309;Claro;Empresa Operadora;69.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;269.00
14693;20240617;202309;Claro;Empresa Operadora;79.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;269.00
14694;20240617;202309;Claro;Empresa Operadora;95.00;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;249.00
14695;20240617;202309;Claro;Empresa Operadora;95.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;249.00
14696;20240617;202309;Claro;Empresa Operadora;109.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14697;20240617;202309;Claro;Empresa Operadora;115.00;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14698;20240617;202309;Claro;Empresa Operadora;145.00;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14699;20240617;202309;Claro;Empresa Operadora;159.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;239.00
14700;20240617;202309;Claro;Empresa Operadora;189.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;209.00
14701;20240617;202309;Claro;Empresa Operadora;289.90;Renovación;36;Moto E20;64;6.520;13MP+2MP;5MP;Motorola;209.00
14702;20240617;202309;Claro;Empresa Operadora;29.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14703;20240617;202309;Claro;Empresa Operadora;39.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14704;20240617;202309;Claro;Empresa Operadora;49.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14705;20240617;202309;Claro;Empresa Operadora;55.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14706;20240617;202309;Claro;Empresa Operadora;69.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14707;20240617;202309;Claro;Empresa Operadora;79.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14708;20240617;202309;Claro;Empresa Operadora;95.00;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14709;20240617;202309;Claro;Empresa Operadora;95.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14710;20240617;202309;Claro;Empresa Operadora;109.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14711;20240617;202309;Claro;Empresa Operadora;115.00;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14712;20240617;202309;Claro;Empresa Operadora;145.00;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14713;20240617;202309;Claro;Empresa Operadora;159.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14714;20240617;202309;Claro;Empresa Operadora;189.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1989.00
14715;20240617;202309;Claro;Empresa Operadora;289.90;Línea Nueva;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1969.00
14716;20240617;202309;Claro;Empresa Operadora;29.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14717;20240617;202309;Claro;Empresa Operadora;39.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14718;20240617;202309;Claro;Empresa Operadora;49.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14719;20240617;202309;Claro;Empresa Operadora;55.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14720;20240617;202309;Claro;Empresa Operadora;69.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14721;20240617;202309;Claro;Empresa Operadora;79.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1739.00
14722;20240617;202309;Claro;Empresa Operadora;95.00;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1659.00
14723;20240617;202309;Claro;Empresa Operadora;95.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1659.00
14724;20240617;202309;Claro;Empresa Operadora;109.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1649.00
14725;20240617;202309;Claro;Empresa Operadora;115.00;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1649.00
14726;20240617;202309;Claro;Empresa Operadora;145.00;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1599.00
14727;20240617;202309;Claro;Empresa Operadora;159.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1599.00
14728;20240617;202309;Claro;Empresa Operadora;189.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1469.00
14729;20240617;202309;Claro;Empresa Operadora;289.90;Portabilidad;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1449.00
14730;20240617;202309;Claro;Empresa Operadora;29.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14731;20240617;202309;Claro;Empresa Operadora;39.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14732;20240617;202309;Claro;Empresa Operadora;49.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14733;20240617;202309;Claro;Empresa Operadora;55.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14734;20240617;202309;Claro;Empresa Operadora;69.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1749.00
14735;20240617;202309;Claro;Empresa Operadora;79.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1739.00
14736;20240617;202309;Claro;Empresa Operadora;95.00;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1659.00
14737;20240617;202309;Claro;Empresa Operadora;95.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1659.00
14738;20240617;202309;Claro;Empresa Operadora;109.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1649.00
14739;20240617;202309;Claro;Empresa Operadora;115.00;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1649.00
14740;20240617;202309;Claro;Empresa Operadora;145.00;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1599.00
14741;20240617;202309;Claro;Empresa Operadora;159.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1599.00
14742;20240617;202309;Claro;Empresa Operadora;189.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1469.00
14743;20240617;202309;Claro;Empresa Operadora;289.90;Renovación;76;Galaxy S20 FE;64;6.500;12MP+12MP+8MP;32MP;Samsung;1449.00
14744;20240617;202309;Claro;Empresa Operadora;29.90;Línea Nueva;85;V21;64;6.440;64MP+8MP+2MP ;44MP;Vivo;1749.00
14745;20240617;202309;Claro;Empresa Operadora;39.90;Línea Nueva;85;V21;64;6.440;64MP+8MP+2MP ;44MP;Vivo;1749.00
